"Exact_Time_min","Trt","E_corr_avg","SD","N","SE","CI","E_corr_offset_avg","Time"
5670,"Col-0 - WW",0.708208855614064,0.108700696179188,6,0.0486124291716434,0.114074384651945,0.702050517635426,3.9375
5700,"Col-0 - WW",0.708208855614064,0.108700696179188,6,0.0486124291716434,0.114074384651945,0.702050517635426,3.95833333333333
5730,"Col-0 - WW",0.676300440660241,0.119355486408492,6,0.0533773962193878,0.125255901254192,0.670142102681603,3.97916666666667
5760,"Col-0 - WW",0.676300440660241,0.119355486408492,6,0.0533773962193878,0.125255901254192,0.670142102681603,4
5790,"Col-0 - WW",0.996708487017292,0.185932208400742,6,0.0831514114381433,0.195123886100306,0.990550149038655,4.02083333333333
5820,"Col-0 - WW",1.00082328801585,0.186231788560205,6,0.0832853877583972,0.195438276196652,0.994664950037213,4.04166666666667
5850,"Col-0 - WW",1.0259972961923,0.17988718638061,6,0.0804479954056438,0.188780024548424,1.01983895821366,4.0625
5880,"Col-0 - WW",1.04290859332278,0.186065491585055,6,0.0832110174902196,0.195263758224123,1.03675025534414,4.08333333333333
5910,"Col-0 - WW",1.04213449719309,0.193012267171227,6,0.086317709977243,0.202553952106611,1.03597615921445,4.10416666666667
5940,"Col-0 - WW",1.02552112359271,0.191732861187791,6,0.0857455422272862,0.201211297869697,1.01936278561408,4.125
5970,"Col-0 - WW",1.01371372960171,0.190125237013164,6,0.0850265908399389,0.199524199765286,1.00755539162308,4.14583333333333
6000,"Col-0 - WW",1.00119113365615,0.188030376279804,6,0.0840897406393012,0.197325778251079,0.99503279567751,4.16666666666667
6030,"Col-0 - WW",0.991939910846082,0.188327880047014,6,0.0842227883687101,0.197637989307393,0.985781572867444,4.1875
6060,"Col-0 - WW",0.980349972534661,0.188335841993587,6,0.0842263490594641,0.197646344857889,0.974191634556024,4.20833333333333
6090,"Col-0 - WW",0.963987592747109,0.188204952260911,6,0.0841678133914999,0.197508984507522,0.957829254768471,4.22916666666667
6120,"Col-0 - WW",0.946994262025444,0.186150935967247,6,0.0832492293795949,0.195353426604024,0.940835924046807,4.25
6150,"Col-0 - WW",0.930769438851142,0.182819120986739,6,0.0817591964226214,0.19185690121794,0.924611100872505,4.27083333333333
6180,"Col-0 - WW",0.916604784442493,0.180220102722983,6,0.0805968801201168,0.189129398823213,0.910446446463855,4.29166666666667
-1350,"pgm - WW",1.68755294415322,0.111885174472134,6,0.0500365711588229,0.117416289667037,1.68846273872908,-0.9375
-1320,"pgm - WW",1.71251520376324,0.0998513434784529,7,0.0407641402755984,0.0923470904798915,1.71251520376324,-0.916666666666667
-1290,"pgm - WW",1.7293508014496,0.0993592824814385,7,0.0405632572147633,0.0918920099588896,1.7293508014496,-0.895833333333333
-1260,"pgm - WW",1.74661284665209,0.102285024135061,7,0.0417576862431936,0.0945978696879193,1.74661284665209,-0.875
-1230,"pgm - WW",1.75886696476464,0.102324746425899,7,0.0417739028005214,0.094634606679714,1.75886696476464,-0.854166666666667
-1200,"pgm - WW",1.76824836011157,0.102577779030314,7,0.0418772029287058,0.0948686228080938,1.76824836011157,-0.833333333333333
-1170,"pgm - WW",1.7913157456018,0.105970085124572,7,0.0432621060924165,0.0980059826763612,1.7913157456018,-0.8125
-1140,"pgm - WW",1.81129736798962,0.107202336010781,7,0.043765170410134,0.0991456246693328,1.81129736798962,-0.791666666666667
-1110,"pgm - WW",1.82059772872075,0.111874094809628,7,0.0456724079532228,0.103466280931614,1.82059772872075,-0.770833333333333
-1080,"pgm - WW",1.82634077238118,0.112284077794958,7,0.045839782806103,0.103845451952479,1.82634077238118,-0.75
-1050,"pgm - WW",1.8259883374215,0.11164097966857,7,0.0455772390954044,0.103250685384537,1.8259883374215,-0.729166666666667
-1020,"pgm - WW",1.82484378090256,0.110434681865335,7,0.0450847700794435,0.10213504599001,1.82484378090256,-0.708333333333333
-990,"pgm - WW",1.81598102764733,0.111014122913851,7,0.0453213258969249,0.102670939580132,1.81598102764733,-0.6875
-960,"pgm - WW",1.80568404096102,0.11215846831432,7,0.0457885029503664,0.103729282558362,1.80568404096102,-0.666666666666667
