"Trt","idGenotype","idWatering","idPot","Time","Exact_Time_min","SWC","E_mmol_per_m2_s","E_clean","E_estimate","E_corr","meanVPD","E_mmol_per_m2_s_kPa","E_clean_per_kPa","E_estimate_per_kPa","E_corr_per_kPa"
"Col-0 - WW","Col-0","WW",55,0.125,180,1.28668745442201,1.17539180103363,1.17539180103363,NA,1.17539180103363,0.753,1.56094528689725,1.56094528689725,NA,1.56094528689725
"Col-0 - WW","Col-0","WW",55,0.145833333333329,210,1.28293443235418,1.21711441930728,1.21711441930728,NA,1.21711441930728,0.755921052631579,1.6101078479957,1.6101078479957,NA,1.6101078479957
"Col-0 - WW","Col-0","WW",55,0.166666666666664,240,1.27908190207961,1.24983534828907,1.24983534828907,NA,1.24983534828907,0.757194444444445,1.65061346852073,1.65061346852073,NA,1.65061346852073
"Col-0 - WW","Col-0","WW",55,0.1875,270,1.27636608243016,1.26540363035961,1.26540363035961,NA,1.26540363035961,0.757972222222222,1.66945910847459,1.66945910847459,NA,1.66945910847459
"Col-0 - WW","Col-0","WW",55,0.208333333333329,300,1.27360499911987,1.27946859273589,1.27946859273589,NA,1.27946859273589,0.758222222222222,1.68745857775835,1.68745857775835,NA,1.68745857775835
"Col-0 - WW","Col-0","WW",55,0.229166666666664,330,1.27081625468353,1.2868703106047,1.2868703106047,NA,1.2868703106047,0.758555555555556,1.69647470271602,1.69647470271602,NA,1.69647470271602
"Col-0 - WW","Col-0","WW",55,0.25,360,1.26802499559937,1.28705688347924,1.28705688347924,NA,1.28705688347924,0.758305555555556,1.6972800397543,1.6972800397543,NA,1.6972800397543
"Col-0 - WW","Col-0","WW",55,0.270833333333329,390,1.26523247919129,1.28339975211045,1.28339975211045,NA,1.28339975211045,0.758777777777778,1.69140397847328,1.69140397847328,NA,1.69140397847328
"Col-0 - WW","Col-0","WW",55,0.291666666666664,420,1.26244750672668,1.27507140810648,1.27507140810648,NA,1.27507140810648,0.759194444444445,1.67950571482322,1.67950571482322,NA,1.67950571482322
"Col-0 - WW","Col-0","WW",55,0.3125,450,1.25968013679684,1.26111639674037,1.26111639674037,NA,1.26111639674037,0.758805555555556,1.6619757031392,1.6619757031392,NA,1.6619757031392
"Col-0 - WW","Col-0","WW",55,0.333333333333329,480,1.25692408278221,1.24170923655028,1.24170923655028,NA,1.24170923655028,0.758833333333333,1.63633986806538,1.63633986806538,NA,1.63633986806538
"Col-0 - WW","Col-0","WW",55,0.354166666666664,510,1.25419820454145,1.22204367893291,1.22204367893291,NA,1.22204367893291,0.758777777777778,1.61054226246832,1.61054226246832,NA,1.61054226246832
"Col-0 - WW","Col-0","WW",55,0.375,540,1.25149495813111,1.20177620755759,1.20177620755759,NA,1.20177620755759,0.758388888888889,1.58464374302517,1.58464374302517,NA,1.58464374302517
"Col-0 - WW","Col-0","WW",55,0.395833333333329,570,1.24876370768819,1.18183673336299,1.18183673336299,NA,1.18183673336299,0.756866666666667,1.56148603897163,1.56148603897163,NA,1.56148603897163
"Col-0 - WW","Col-0","WW",55,0.416666666666664,600,1.24606806872253,1.15545920264436,1.15545920264436,NA,1.15545920264436,0.75675,1.52687043626608,1.52687043626608,NA,1.52687043626608
"Col-0 - WW","Col-0","WW",55,0.4375,630,1.24346892074908,1.14080340980858,1.14080340980858,NA,1.14080340980858,0.756333333333333,1.50833416898446,1.50833416898446,NA,1.50833416898446
"Col-0 - WW","Col-0","WW",55,0.458333333333329,660,1.24346892074908,1.14080340980858,1.14080340980858,NA,1.14080340980858,0.756333333333333,1.50833416898446,1.50833416898446,NA,1.50833416898446
"Col-0 - WW","Col-0","WW",55,0.479166666666664,690,1.24217881660673,1.13144522525571,1.13144522525571,NA,1.13144522525571,0.7558,1.49701670449286,1.49701670449286,NA,1.49701670449286
"Col-0 - WW","Col-0","WW",55,0.5,720,1.24090879372344,1.12713767303292,1.12713767303292,1.10611874749974,1.12713767303292,0.755333333333333,1.49223875511861,1.49223875511861,1.46441140445686,1.49223875511861
"Col-0 - WW","Col-0","WW",55,0.520833333333329,750,1.23399395227198,0.512423673035308,0.512423673035308,0.490906805698915,0.512423673035308,0.734888888888889,0.697280474344991,0.697280474344991,0.668001398743609,0.697280474344991
"Col-0 - WW","Col-0","WW",55,0.541666666666664,780,1.23346191565871,0.492284475302131,0.492284475302131,NA,0.492284475302131,0.731666666666667,0.672826162144143,0.672826162144143,NA,0.672826162144143
"Col-0 - WW","Col-0","WW",55,0.5625,810,1.23293015146562,0.483296971848415,0.483296971848415,NA,0.483296971848415,0.731666666666667,0.660542558334963,0.660542558334963,NA,0.660542558334963
"Col-0 - WW","Col-0","WW",55,0.583333333333329,840,1.23237752767011,0.48564893816162,0.48564893816162,NA,0.48564893816162,0.732777777777778,0.662750635853614,0.662750635853614,NA,0.662750635853614
"Col-0 - WW","Col-0","WW",55,0.604166666666664,870,1.23166680287676,0.493359337138632,0.493359337138632,NA,0.493359337138632,0.734041666666667,0.672113531891194,0.672113531891194,NA,0.672113531891194
"Col-0 - WW","Col-0","WW",55,0.625,900,1.23088881624351,0.490023912144014,0.490023912144014,NA,0.490023912144014,0.732433333333333,0.669035514691687,0.669035514691687,NA,0.669035514691687
"Col-0 - WW","Col-0","WW",55,0.645833333333329,930,1.22938687297955,0.487278055829575,0.487278055829575,NA,0.487278055829575,0.732878787878788,0.664882193193135,0.664882193193135,NA,0.664882193193135
"Col-0 - WW","Col-0","WW",55,0.666666666666664,960,1.22780865206494,0.487743360777802,0.487743360777802,NA,0.487743360777802,0.733638888888889,0.664827571390741,0.664827571390741,NA,0.664827571390741
"Col-0 - WW","Col-0","WW",55,0.6875,990,1.22711670480549,0.490068784012706,0.490068784012706,NA,0.490068784012706,0.733424242424242,0.668192780746987,0.668192780746987,NA,0.668192780746987
