"Trt","idGenotype","idWatering","idPot","Time","Exact_Time_min","SWC","E_mmol_per_m2_s","E_clean","E_estimate","E_corr","meanVPD","E_mmol_per_m2_s_kPa","E_clean_per_kPa","E_estimate_per_kPa","E_corr_per_kPa"
"Col-0 - WW","Col-0","WW",2,-0.125,-180,1.47378659951612,1.4847489427424,1.4847489427424,NA,1.4847489427424,0.993818181818182,1.4939844831839,1.4939844831839,NA,1.4939844831839
"Col-0 - WW","Col-0","WW",2,-0.104166666666657,-150,1.47309139386757,1.50198670823097,1.50198670823097,NA,1.50198670823097,0.9944,1.51044520135858,1.51044520135858,NA,1.51044520135858
"Col-0 - WW","Col-0","WW",2,-0.0833333333333286,-120,1.47309139386757,1.50198670823097,1.50198670823097,NA,1.50198670823097,0.9944,1.51044520135858,1.51044520135858,NA,1.51044520135858
"Col-0 - WW","Col-0","WW",2,-0.0625,-90,1.47264109020886,1.64962876640647,1.64962876640647,NA,1.64962876640647,0.9942,1.65925243050339,1.65925243050339,NA,1.65925243050339
"Col-0 - WW","Col-0","WW",2,-0.0416666666666572,-60,1.47264109020886,1.64962876640647,1.64962876640647,NA,1.64962876640647,0.9942,1.65925243050339,1.65925243050339,NA,1.65925243050339
"Col-0 - WW","Col-0","WW",2,-0.0208333333333286,-30,1.47207821063546,1.56318983051766,1.56318983051766,NA,1.56318983051766,0.994555555555556,1.57174712039536,1.57174712039536,NA,1.57174712039536
"Col-0 - WW","Col-0","WW",2,0,0,1.47207821063546,1.56318983051766,1.56318983051766,1.6618155873214,1.56318983051766,0.994555555555556,1.57174712039536,1.57174712039536,1.67106591105861,1.57174712039536
"Col-0 - WW","Col-0","WW",2,0.0208333333333428,30,1.469411938972,2.1846883939477,2.1846883939477,2.01224618525379,2.1846883939477,1.00471428571429,2.17443747442541,2.17443747442541,2.0062719628166,2.17443747442541
"Col-0 - WW","Col-0","WW",2,0.0416666666666714,60,1.46880832469264,2.00703518897996,2.00703518897996,NA,2.00703518897996,0.999923076923077,2.00718958817906,2.00718958817906,NA,2.00718958817906
"Col-0 - WW","Col-0","WW",2,0.0625,90,1.46812324100133,2.03292919911861,2.03292919911861,NA,2.03292919911861,0.997263157894737,2.03850827439591,2.03850827439591,NA,2.03850827439591
"Col-0 - WW","Col-0","WW",2,0.0833333333333428,120,1.46812324100133,2.03292919911861,2.03292919911861,NA,2.03292919911861,0.997263157894737,2.03850827439591,2.03850827439591,NA,2.03850827439591
"Col-0 - WW","Col-0","WW",2,0.104166666666671,150,1.46730607811188,2.15186277503657,2.15186277503657,NA,2.15186277503657,0.993576923076923,2.16577370614914,2.16577370614914,NA,2.16577370614914
"Col-0 - WW","Col-0","WW",2,0.125,180,1.46642190574941,2.27150056204316,2.27150056204316,NA,2.27150056204316,0.9918125,2.29025200029558,2.29025200029558,NA,2.29025200029558
"Col-0 - WW","Col-0","WW",2,0.145833333333343,210,1.46479251751063,2.37371242441408,2.37371242441408,NA,2.37371242441408,0.99125,2.39466574972417,2.39466574972417,NA,2.39466574972417
