"","file","pot_number","year","month","date","time","date_time","Rosette_area_px","Areamm2","X","Experiment","idPot","file_3","Date1","file_5","Year","Month","Day","idPotManip","idGenotype","Treatment","decimalDay","outlier"
"810","C2M47-267-V-20190307-0038.JPG",267,2019,"Mar","2019-03-07","18:46:05",334.28200396,195350,1949.5988527,NA,"C2M47",267,"V",20190307,"0038.JPG","2019","03","07","C2M47-267","bam1","WW",66.8243055555556,FALSE
"811","C2M47-268-V-20190306-0040.JPG",268,2019,"Mar","2019-03-06","18:46:05",334.282004321,200334,1999.33932202,NA,"C2M47",268,"V",20190306,"0040.JPG","2019","03","06","C2M47-268","pgi1-1","WW",65.8229166666667,TRUE
"812","C2M47-268-V-20190307-0038.JPG",268,2019,"Mar","2019-03-07","18:46:05",334.282004683,218615,2181.78424972,NA,"C2M47",268,"V",20190307,"0038.JPG","2019","03","07","C2M47-268","pgi1-1","WW",66.8243055555556,TRUE
"813","C2M47-269-V-20190306-0040.JPG",269,2019,"Mar","2019-03-06","18:46:05",334.282004864,182842,1824.76863796,NA,"C2M47",269,"V",20190306,"0040.JPG","2019","03","06","C2M47-269","mex1-1","WW",65.8229166666667,FALSE
"814","C2M47-269-V-20190307-0038.JPG",269,2019,"May","2019-03-07","10:49:45",399.951217147,203454,2030.47701549,NA,"C2M47",269,"V",20190307,"0038.JPG","2019","03","07","C2M47-269","mex1-1","WW",66.8243055555556,FALSE
"815","C2M47-270-V-20190306-0040.JPG",270,2019,"Mar","2019-03-06","18:46:05",334.282005587,358851,3581.34373119,NA,"C2M47",270,"V",20190306,"0040.JPG","2019","03","06","C2M47-270","dpe2-5","WW",65.8229166666667,FALSE
"816","C2M47-270-V-20190307-0038.JPG",270,2019,"May","2019-03-07","10:50:13",399.951544898,411555,4107.33123021,NA,"C2M47",270,"V",20190307,"0038.JPG","2019","03","07","C2M47-270","dpe2-5","WW",66.8243055555556,FALSE
"817","C2M47-271-V-20190306-0040.JPG",271,2019,"Mar","2019-03-06","18:46:05",334.282006129,166823,1664.89853803,NA,"C2M47",271,"V",20190306,"0040.JPG","2019","03","06","C2M47-271","sex1-3","WW",65.8277777777778,FALSE
"818","C2M47-271-V-20190307-0038.JPG",271,2019,"Mar","2019-03-07","18:46:05",334.282006491,184471,1841.02610676,NA,"C2M47",271,"V",20190307,"0038.JPG","2019","03","07","C2M47-271","sex1-3","WW",66.8291666666667,FALSE
"819","C2M47-272-V-20190306-0040.JPG",272,2019,"Mar","2019-03-06","18:46:05",334.282006672,157321,1570.06829335,NA,"C2M47",272,"V",20190306,"0040.JPG","2019","03","06","C2M47-272","pgm-1","WW",65.8277777777778,FALSE
"820","C2M47-272-V-20190307-0038.JPG",272,2019,"Mar","2019-03-07","18:46:05",334.282007033,183239,1828.73070985,NA,"C2M47",272,"V",20190307,"0038.JPG","2019","03","07","C2M47-272","pgm-1","WW",66.8291666666667,FALSE
"821","C2M47-273-V-20190306-0040.JPG",273,2019,"Mar","2019-03-06","18:46:05",334.282007214,168374,1680.37756449,NA,"C2M47",273,"V",20190306,"0040.JPG","2019","03","06","C2M47-273","pgi1-1","WW",65.8277777777778,FALSE
"822","C2M47-273-V-20190307-0038.JPG",273,2019,"Mar","2019-03-07","18:46:05",334.282007576,185921,1855.4971502,NA,"C2M47",273,"V",20190307,"0038.JPG","2019","03","07","C2M47-273","pgi1-1","WW",66.8291666666667,FALSE
"823","C2M47-274-V-20190306-0040.JPG",274,2019,"Mar","2019-03-06","18:46:05",334.282007756,411881,4110.58471998,NA,"C2M47",274,"V",20190306,"0040.JPG","2019","03","06","C2M47-274","dpe2-5","WW",65.8215277777778,FALSE
"824","C2M47-274-V-20190307-0038.JPG",274,2019,"Mar","2019-03-07","18:46:05",334.282008118,471801,4708.58811518,NA,"C2M47",274,"V",20190307,"0038.JPG","2019","03","07","C2M47-274","dpe2-5","WW",66.8229166666667,FALSE
"825","C2M47-275-V-20190306-0040.JPG",275,2019,"Mar","2019-03-06","18:46:05",334.282008299,151391,1510.88671568,NA,"C2M47",275,"V",20190306,"0040.JPG","2019","03","06","C2M47-275","Col-0","WW",65.8284722222222,FALSE
"826","C2M47-275-V-20190307-0038.JPG",275,2019,"Mar","2019-03-07","18:46:05",334.28200866,176892,1765.38745969,NA,"C2M47",275,"V",20190307,"0038.JPG","2019","03","07","C2M47-275","Col-0","WW",66.8298611111111,FALSE
"827","C2M47-277-V-20190306-0040.JPG",277,2019,"Mar","2019-03-06","18:46:05",334.282008841,213714,2132.87212288,NA,"C2M47",277,"V",20190306,"0040.JPG","2019","03","06","C2M47-277","abcb14-1","WW",65.8222222222222,FALSE
"828","C2M47-277-V-20190307-0038.JPG",277,2019,"Mar","2019-03-07","18:46:05",334.282009203,242793,2423.08141409,NA,"C2M47",277,"V",20190307,"0038.JPG","2019","03","07","C2M47-277","abcb14-1","WW",66.8236111111111,FALSE
"829","C2M47-278-V-20190306-0040.JPG",278,2019,"Mar","2019-03-06","18:46:05",334.282009565,139195,1389.17027029,NA,"C2M47",278,"V",20190306,"0040.JPG","2019","03","06","C2M47-278","pgi1-1","WW",65.8222222222222,FALSE
"830","C2M47-278-V-20190307-0038.JPG",278,2019,"Mar","2019-03-07","18:46:05",334.282009745,154479,1541.7050482,NA,"C2M47",278,"V",20190307,"0038.JPG","2019","03","07","C2M47-278","pgi1-1","WW",66.8236111111111,FALSE
"831","C2M47-279-V-20190306-0040.JPG",279,2019,"Mar","2019-03-06","18:46:05",334.282010107,149113,1488.15220743,NA,"C2M47",279,"V",20190306,"0040.JPG","2019","03","06","C2M47-279","mex1-1","WW",65.8229166666667,FALSE
"832","C2M47-279-V-20190307-0038.JPG",279,2019,"Mar","2019-03-07","18:46:05",334.282010469,167024,1666.90452405,NA,"C2M47",279,"V",20190307,"0038.JPG","2019","03","07","C2M47-279","mex1-1","WW",66.8243055555556,FALSE
"833","C2M47-280-V-20190306-0040.JPG",280,2019,"Mar","2019-03-06","18:46:05",334.282010649,285018,2844.48817915,NA,"C2M47",280,"V",20190306,"0040.JPG","2019","03","06","C2M47-280","pgm-1","WS",65.8229166666667,FALSE
"834","C2M47-280-V-20190307-0038.JPG",280,2019,"Mar","2019-03-07","18:46:05",334.282011011,287985,2874.09892804,NA,"C2M47",280,"V",20190307,"0038.JPG","2019","03","07","C2M47-280","pgm-1","WS",66.8243055555556,FALSE
"835","C2M47-281-V-20190306-0040.JPG",281,2019,"Mar","2019-03-06","18:46:05",334.282011192,501579,5005.77344733,NA,"C2M47",281,"V",20190306,"0040.JPG","2019","03","06","C2M47-281","dpe1-2","WW",65.8291666666667,FALSE
"836","C2M47-281-V-20190307-0038.JPG",281,2019,"Mar","2019-03-07","18:46:05",334.282011553,517768,5167.34015236,NA,"C2M47",281,"V",20190307,"0038.JPG","2019","03","07","C2M47-281","dpe1-2","WW",66.8305555555556,FALSE
"837","C2M47-282-V-20190306-0040.JPG",282,2019,"Mar","2019-03-06","18:46:05",334.282011915,439659,4387.80999221,NA,"C2M47",282,"V",20190306,"0040.JPG","2019","03","06","C2M47-282","dpe2-5","WW",65.8291666666667,FALSE
"838","C2M47-282-V-20190307-0038.JPG",282,2019,"Mar","2019-03-07","18:46:05",334.282012096,498166,4971.71160508,NA,"C2M47",282,"V",20190307,"0038.JPG","2019","03","07","C2M47-282","dpe2-5","WW",66.8305555555556,FALSE
"839","C2M47-283-V-20190306-0040.JPG",283,2019,"Mar","2019-03-06","18:46:05",334.282012457,137053,1367.79304611,NA,"C2M47",283,"V",20190306,"0040.JPG","2019","03","06","C2M47-283","bam3","WW",65.8277777777778,FALSE
"840","C2M47-283-V-20190307-0038.JPG",283,2019,"Mar","2019-03-07","18:46:05",334.282012819,148788,1484.9086977,NA,"C2M47",283,"V",20190307,"0038.JPG","2019","03","07","C2M47-283","bam3","WW",66.8291666666667,FALSE
"841","C2M47-284-V-20190306-0040.JPG",284,2019,"Mar","2019-03-06","18:46:05",334.282013,225487,2250.3670156,NA,"C2M47",284,"V",20190306,"0040.JPG","2019","03","06","C2M47-284","bam1","WW",65.8277777777778,FALSE
"842","C2M47-284-V-20190307-0038.JPG",284,2019,"Mar","2019-03-07","18:46:05",334.282013181,258981,2584.63813908,NA,"C2M47",284,"V",20190307,"0038.JPG","2019","03","07","C2M47-284","bam1","WW",66.8291666666667,FALSE
"843","C2M47-285-V-20190306-0040.JPG",285,2019,"Mar","2019-03-06","18:46:05",334.282013542,147451,1471.56539764,NA,"C2M47",285,"V",20190306,"0040.JPG","2019","03","06","C2M47-285","Col-0 ProStarv::LUC","WW",65.8284722222222,FALSE
"844","C2M47-285-V-20190307-0038.JPG",285,2019,"Mar","2019-03-07","18:46:06",334.282013904,164597,1642.68299133,NA,"C2M47",285,"V",20190307,"0038.JPG","2019","03","07","C2M47-285","Col-0 ProStarv::LUC","WW",66.8291666666667,FALSE
"845","C2M47-286-V-20190306-0040.JPG",286,2019,"Mar","2019-03-06","18:46:06",334.282014085,141032,1407.50358533,NA,"C2M47",286,"V",20190306,"0040.JPG","2019","03","06","C2M47-286","pgm-1","WW",65.8284722222222,FALSE
"846","C2M47-286-V-20190307-0038.JPG",286,2019,"Mar","2019-03-07","18:46:06",334.282014446,159173,1588.55130883,NA,"C2M47",286,"V",20190307,"0038.JPG","2019","03","07","C2M47-286","pgm-1","WW",66.8291666666667,FALSE
"847","C2M47-287-V-20190306-0040.JPG",287,2019,"Mar","2019-03-06","18:46:06",334.282014808,217717,2172.82218281,NA,"C2M47",287,"V",20190306,"0040.JPG","2019","03","06","C2M47-287","abcb14-1","WW",65.8284722222222,FALSE
"848","C2M47-287-V-20190307-0038.JPG",287,2019,"Mar","2019-03-07","18:46:06",334.282014989,238910,2384.32895776,NA,"C2M47",287,"V",20190307,"0038.JPG","2019","03","07","C2M47-287","abcb14-1","WW",66.8298611111111,FALSE
"849","C2M47-288-V-20190306-0040.JPG",288,2019,"Mar","2019-03-06","18:46:06",334.28201535,93257,930.707653984,NA,"C2M47",288,"V",20190306,"0040.JPG","2019","03","06","C2M47-288","Col-0","WS",65.8284722222222,FALSE
"850","C2M47-288-V-20190307-0038.JPG",288,2019,"Mar","2019-03-07","18:46:06",334.282015531,103590,1033.83130356,NA,"C2M47",288,"V",20190307,"0038.JPG","2019","03","07","C2M47-288","Col-0","WS",66.8298611111111,FALSE
"851","C2M47-289-V-20190306-0040.JPG",289,2019,"Mar","2019-03-06","18:46:06",334.282016073,235603,2351.32499868,NA,"C2M47",289,"V",20190306,"0040.JPG","2019","03","06","C2M47-289","pgm-1","WW",65.8236111111111,FALSE
"852","C2M47-289-V-20190307-0038.JPG",289,2019,"Mar","2019-03-07","18:46:06",334.282016435,264278,2637.50235778,NA,"C2M47",289,"V",20190307,"0038.JPG","2019","03","07","C2M47-289","pgm-1","WW",66.825,FALSE
"853","C2M47-290-V-20190306-0040.JPG",290,2019,"Mar","2019-03-06","18:46:06",334.282016977,214997,2145.67650132,NA,"C2M47",290,"V",20190306,"0040.JPG","2019","03","06","C2M47-290","sex1-3","WW",65.8236111111111,FALSE
"854","C2M47-290-V-20190307-0038.JPG",290,2019,"Mar","2019-03-07","18:46:06",334.28201752,231765,2313.02164369,NA,"C2M47",290,"V",20190307,"0038.JPG","2019","03","07","C2M47-290","sex1-3","WW",66.825,FALSE
"855","C2M47-291-V-20190306-0040.JPG",291,2019,"Mar","2019-03-06","18:46:06",334.282017881,181915,1815.51715018,NA,"C2M47",291,"V",20190306,"0040.JPG","2019","03","06","C2M47-291","sex1-3","WW",65.8236111111111,FALSE
"856","C2M47-291-V-20190307-0038.JPG",291,2019,"Mar","2019-03-07","18:46:06",334.282018243,204048,2036.40515329,NA,"C2M47",291,"V",20190307,"0038.JPG","2019","03","07","C2M47-291","sex1-3","WW",66.825,FALSE
"857","C2M47-292-V-20190306-0040.JPG",292,2019,"Mar","2019-03-06","18:46:06",334.282020955,123788,1235.40794869,NA,"C2M47",292,"V",20190306,"0040.JPG","2019","03","06","C2M47-292","mex1-1","WW",65.8243055555556,FALSE
"858","C2M47-292-V-20190307-0038.JPG",292,2019,"Mar","2019-03-07","18:46:06",334.282021317,133568,1333.0126417,NA,"C2M47",292,"V",20190307,"0038.JPG","2019","03","07","C2M47-292","mex1-1","WW",66.8256944444445,FALSE
"859","C2M47-294-V-20190306-0040.JPG",294,2019,"Mar","2019-03-06","18:46:06",334.282021678,157695,1573.80082455,NA,"C2M47",294,"V",20190306,"0040.JPG","2019","03","06","C2M47-294","abcb14-2","WW",65.825,FALSE
"860","C2M47-294-V-20190307-0038.JPG",294,2019,"Mar","2019-03-07","18:46:06",334.28202204,179209,1788.51118911,NA,"C2M47",294,"V",20190307,"0038.JPG","2019","03","07","C2M47-294","abcb14-2","WW",66.8256944444445,FALSE
"861","C2M47-295-V-20190306-0040.JPG",295,2019,"Mar","2019-03-06","18:46:06",334.282022401,116407,1161.74534756,NA,"C2M47",295,"V",20190306,"0040.JPG","2019","03","06","C2M47-295","Col-0","WW",65.8256944444445,FALSE
"862","C2M47-295-V-20190307-0038.JPG",295,2019,"Mar","2019-03-07","18:46:06",334.282022763,127129,1268.75122879,NA,"C2M47",295,"V",20190307,"0038.JPG","2019","03","07","C2M47-295","Col-0","WW",66.8270833333333,FALSE
"863","C2M47-296-V-20190306-0040.JPG",296,2019,"Mar","2019-03-06","18:46:06",334.282023125,308901,3082.84123469,NA,"C2M47",296,"V",20190306,"0040.JPG","2019","03","06","C2M47-296","ss4-3 ProStarv::LUC","WW",65.8263888888889,FALSE
"864","C2M47-296-V-20190307-0038.JPG",296,2019,"Mar","2019-03-07","18:46:06",334.282023305,339444,3387.66128976,NA,"C2M47",296,"V",20190307,"0038.JPG","2019","03","07","C2M47-296","ss4-3 ProStarv::LUC","WW",66.8277777777778,FALSE
"865","C2M47-297-V-20190306-0040.JPG",297,2019,"Mar","2019-03-06","18:46:06",334.282023667,172278,1719.33960146,NA,"C2M47",297,"V",20190306,"0040.JPG","2019","03","06","C2M47-297","ss4-3 ProStarv::LUC","WW",65.8263888888889,FALSE
"866","C2M47-297-V-20190307-0038.JPG",297,2019,"Mar","2019-03-07","18:46:06",334.282024029,190736,1903.55099446,NA,"C2M47",297,"V",20190307,"0038.JPG","2019","03","07","C2M47-297","ss4-3 ProStarv::LUC","WW",66.8277777777778,FALSE
"867","C2M47-298-V-20190306-0040.JPG",298,2019,"Mar","2019-03-06","18:46:06",334.28202439,136282,1360.09844302,NA,"C2M47",298,"V",20190306,"0040.JPG","2019","03","06","C2M47-298","abcb14-2","WW",65.8270833333333,FALSE
"868","C2M47-298-V-20190307-0038.JPG",298,2019,"Mar","2019-03-07","18:46:06",334.282024571,152357,1520.52742462,NA,"C2M47",298,"V",20190307,"0038.JPG","2019","03","07","C2M47-298","abcb14-2","WW",66.8284722222222,FALSE
"869","C2M47-299-V-20190306-0040.JPG",299,2019,"Mar","2019-03-06","18:46:06",334.282024933,158336,1580.19802375,NA,"C2M47",299,"V",20190306,"0040.JPG","2019","03","06","C2M47-299","bam1bam3","WW",65.8270833333333,FALSE
"870","C2M47-299-V-20190307-0038.JPG",299,2019,"Mar","2019-03-07","18:46:06",334.282025294,179133,1787.75270683,NA,"C2M47",299,"V",20190307,"0038.JPG","2019","03","07","C2M47-299","bam1bam3","WW",66.8284722222222,FALSE
"871","C2M47-300-V-20190306-0040.JPG",300,2019,"Mar","2019-03-06","18:46:07",334.282025475,81823,816.595991421,NA,"C2M47",300,"V",20190306,"0040.JPG","2019","03","06","C2M47-300","amy3-2 bam1","WW",65.8270833333333,FALSE
"872","C2M47-300-V-20190307-0038.JPG",300,2019,"Mar","2019-03-07","18:46:07",334.282025837,93905,937.174713398,NA,"C2M47",300,"V",20190307,"0038.JPG","2019","03","07","C2M47-300","amy3-2 bam1","WW",66.8284722222222,FALSE
"873","C2M47-301-V-20190306-0040.JPG",301,2019,"Mar","2019-03-06","18:46:07",334.282026018,118722,1184.84911692,NA,"C2M47",301,"V",20190306,"0040.JPG","2019","03","06","C2M47-301","isa1-1 ProStarv::LUC","WW",65.8236111111111,FALSE
"874","C2M47-301-V-20190307-0038.JPG",301,2019,"Mar","2019-03-07","18:46:07",334.282026379,142756,1424.70915698,NA,"C2M47",301,"V",20190307,"0038.JPG","2019","03","07","C2M47-301","isa1-1 ProStarv::LUC","WW",66.825,FALSE
"875","C2M47-302-V-20190306-0040.JPG",302,2019,"Mar","2019-03-06","18:46:07",334.282026741,259199,2586.81378561,NA,"C2M47",302,"V",20190306,"0040.JPG","2019","03","06","C2M47-302","amy3-2","WW",65.8236111111111,FALSE
"876","C2M47-302-V-20190307-0038.JPG",302,2019,"May","2019-03-07","10:50:56",399.952037218,297128,2965.34634197,NA,"C2M47",302,"V",20190307,"0038.JPG","2019","03","07","C2M47-302","amy3-2","WW",66.825,FALSE
"877","C2M47-303-V-20190306-0040.JPG",303,2019,"Mar","2019-03-06","18:46:07",334.282027283,230333,2298.73024079,NA,"C2M47",303,"V",20190306,"0040.JPG","2019","03","06","C2M47-303","amy3-2","WW",65.8243055555556,FALSE
"878","C2M47-303-V-20190307-0038.JPG",303,2019,"May","2019-03-07","10:51:28",399.952410311,257117,2566.03536324,NA,"C2M47",303,"V",20190307,"0038.JPG","2019","03","07","C2M47-303","amy3-2","WW",66.825,FALSE
"879","C2M47-304-V-20190306-0040.JPG",304,2019,"Mar","2019-03-06","18:46:07",334.282028006,187855,1874.79852815,NA,"C2M47",304,"V",20190306,"0040.JPG","2019","03","06","C2M47-304","bam1","WW",65.8243055555556,FALSE
"880","C2M47-304-V-20190307-0038.JPG",304,2019,"Mar","2019-03-07","18:46:07",334.282028187,220588,2201.47484883,NA,"C2M47",304,"V",20190307,"0038.JPG","2019","03","07","C2M47-304","bam1","WW",66.8256944444445,FALSE
"881","C2M47-305-V-20190306-0040.JPG",305,2019,"Mar","2019-03-06","18:46:07",334.282028549,256360,2558.48048056,NA,"C2M47",305,"V",20190306,"0040.JPG","2019","03","06","C2M47-305","bam3","WW",65.8243055555556,FALSE
"882","C2M47-305-V-20190307-0038.JPG",305,2019,"Mar","2019-03-07","18:46:07",334.28202873,284986,2844.16881819,NA,"C2M47",305,"V",20190307,"0038.JPG","2019","03","07","C2M47-305","bam3","WW",66.8256944444445,FALSE
"883","C2M47-306-V-20190306-0040.JPG",306,2019,"Mar","2019-03-06","18:46:07",334.282029091,220800,2203.59061518,NA,"C2M47",306,"V",20190306,"0040.JPG","2019","03","06","C2M47-306","pgm-1","WS",65.825,FALSE
"884","C2M47-306-V-20190307-0038.JPG",306,2019,"Mar","2019-03-07","18:46:07",334.282029453,181314,1809.51915218,NA,"C2M47",306,"V",20190307,"0038.JPG","2019","03","07","C2M47-306","pgm-1","WS",66.8256944444445,FALSE
"885","C2M47-307-V-20190306-0040.JPG",307,2019,"Mar","2019-03-06","18:46:07",334.282029634,98922,987.244523708,NA,"C2M47",307,"V",20190306,"0040.JPG","2019","03","06","C2M47-307","mex1-1","WW",65.8263888888889,FALSE
"886","C2M47-307-V-20190307-0038.JPG",307,2019,"Mar","2019-03-07","18:46:07",334.282029995,113720,1134.92900706,NA,"C2M47",307,"V",20190307,"0038.JPG","2019","03","07","C2M47-307","mex1-1","WW",66.8270833333333,FALSE
"887","C2M47-308-V-20190306-0040.JPG",308,2019,"Mar","2019-03-06","18:46:07",334.282030357,246098,2456.06541311,NA,"C2M47",308,"V",20190306,"0040.JPG","2019","03","06","C2M47-308","amy3-2 bam1","WW",65.8263888888889,FALSE
"888","C2M47-308-V-20190307-0038.JPG",308,2019,"Mar","2019-03-07","18:46:07",334.282030538,278630,2780.73574777,NA,"C2M47",308,"V",20190307,"0038.JPG","2019","03","07","C2M47-308","amy3-2 bam1","WW",66.8277777777778,FALSE
"889","C2M47-310-V-20190306-0040.JPG",310,2019,"Mar","2019-03-06","18:46:07",334.282030899,210329,2099.08972147,NA,"C2M47",310,"V",20190306,"0040.JPG","2019","03","06","C2M47-310","abcb14-2","WW",65.8270833333333,FALSE
"890","C2M47-310-V-20190307-0038.JPG",310,2019,"Mar","2019-03-07","18:46:07",334.282031261,233735,2332.68230271,NA,"C2M47",310,"V",20190307,"0038.JPG","2019","03","07","C2M47-310","abcb14-2","WW",66.8284722222222,FALSE
"891","C2M47-311-V-20190306-0040.JPG",311,2019,"Mar","2019-03-06","18:46:07",334.282031442,159014,1586.96448407,NA,"C2M47",311,"V",20190306,"0040.JPG","2019","03","06","C2M47-311","amy3-2 bam1","WW",65.8270833333333,FALSE
"892","C2M47-311-V-20190307-0038.JPG",311,2019,"Mar","2019-03-07","18:46:07",334.282031803,172927,1725.8166409,NA,"C2M47",311,"V",20190307,"0038.JPG","2019","03","07","C2M47-311","amy3-2 bam1","WW",66.8284722222222,FALSE
"893","C2M47-312-V-20190306-0040.JPG",312,2019,"Mar","2019-03-06","18:46:07",334.282032165,171934,1715.90647115,NA,"C2M47",312,"V",20190306,"0040.JPG","2019","03","06","C2M47-312","pgm-1","WS",65.8270833333333,FALSE
"894","C2M47-312-V-20190307-0038.JPG",312,2019,"Mar","2019-03-07","18:46:07",334.282032526,191491,1911.08591708,NA,"C2M47",312,"V",20190307,"0038.JPG","2019","03","07","C2M47-312","pgm-1","WS",66.8284722222222,FALSE
"895","C2M47-313-V-20190306-0040.JPG",313,2019,"Mar","2019-03-06","18:46:07",334.282032888,231409,2309.46875303,NA,"C2M47",313,"V",20190306,"0040.JPG","2019","03","06","C2M47-313","abcb14-1","WW",65.8236111111111,FALSE
"896","C2M47-313-V-20190307-0038.JPG",313,2019,"May","2019-03-07","10:52:00",399.952784503,265858,2653.27080512,NA,"C2M47",313,"V",20190307,"0038.JPG","2019","03","07","C2M47-313","abcb14-1","WW",66.825,FALSE
"897","C2M47-314-V-20190306-0040.JPG",314,2019,"Mar","2019-03-06","18:46:07",334.28203343,239163,2386.85390534,NA,"C2M47",314,"V",20190306,"0040.JPG","2019","03","06","C2M47-314","abcb14-1","WW",65.8236111111111,FALSE
"898","C2M47-314-V-20190307-0038.JPG",314,2019,"Mar","2019-03-07","18:46:07",334.282033792,275319,2747.69186857,NA,"C2M47",314,"V",20190307,"0038.JPG","2019","03","07","C2M47-314","abcb14-1","WW",66.825,FALSE
"899","C2M47-315-V-20190306-0040.JPG",315,2019,"Mar","2019-03-06","18:46:07",334.282033973,168828,1684.9084981,NA,"C2M47",315,"V",20190306,"0040.JPG","2019","03","06","C2M47-315","bam3","WW",65.8243055555556,FALSE
"900","C2M47-315-V-20190307-0038.JPG",315,2019,"Mar","2019-03-07","18:46:07",334.282034334,189838,1894.58892756,NA,"C2M47",315,"V",20190307,"0038.JPG","2019","03","07","C2M47-315","bam3","WW",66.825,FALSE
"901","C2M47-316-V-20190306-0040.JPG",316,2019,"Mar","2019-03-06","18:46:07",334.282034696,197419,1970.24753468,NA,"C2M47",316,"V",20190306,"0040.JPG","2019","03","06","C2M47-316","sex1-3","WW",65.8243055555556,FALSE
"902","C2M47-316-V-20190307-0038.JPG",316,2019,"Mar","2019-03-07","18:46:07",334.282035058,214791,2143.62061515,NA,"C2M47",316,"V",20190307,"0038.JPG","2019","03","07","C2M47-316","sex1-3","WW",66.8256944444445,FALSE
"903","C2M47-317-V-20190306-0040.JPG",317,2019,"Mar","2019-03-06","18:46:07",334.282035238,217990,2175.54673099,NA,"C2M47",317,"V",20190306,"0040.JPG","2019","03","06","C2M47-317","abcb14-1","WW",65.8243055555556,FALSE
"904","C2M47-317-V-20190307-0038.JPG",317,2019,"Mar","2019-03-07","18:46:07",334.2820356,260178,2596.58423495,NA,"C2M47",317,"V",20190307,"0038.JPG","2019","03","07","C2M47-317","abcb14-1","WW",66.8256944444445,FALSE
"905","C2M47-318-V-20190306-0040.JPG",318,2019,"Mar","2019-03-06","18:46:07",334.282035962,235012,2345.42680097,NA,"C2M47",318,"V",20190306,"0040.JPG","2019","03","06","C2M47-318","Col-0 ProStarv::LUC","WW",65.825,FALSE
"906","C2M47-318-V-20190307-0038.JPG",318,2019,"Mar","2019-03-07","18:46:07",334.282036142,254369,2538.61024091,NA,"C2M47",318,"V",20190307,"0038.JPG","2019","03","07","C2M47-318","Col-0 ProStarv::LUC","WW",66.8256944444445,FALSE
"907","C2M47-319-V-20190306-0040.JPG",319,2019,"May","2019-03-06","10:52:30",399.953126402,227280,2268.26120932,NA,"C2M47",319,"V",20190306,"0040.JPG","2019","03","06","C2M47-319","Col-0","WW",65.8263888888889,FALSE
"908","C2M47-319-V-20190307-0038.JPG",319,2019,"May","2019-03-07","10:52:52",399.953381677,262665,2621.40456946,NA,"C2M47",319,"V",20190307,"0038.JPG","2019","03","07","C2M47-319","Col-0","WW",66.8270833333333,FALSE
"909","C2M47-319-V-20190308-0037.JPG",319,2019,"Mar","2019-03-08","18:46:08",334.282037046,314850,3142.21243292,NA,"C2M47",319,"V",20190308,"0037.JPG","2019","03","08","C2M47-319","Col-0","WW",67.8756944444444,FALSE
"910","C2M47-320-V-20190306-0040.JPG",320,2019,"May","2019-03-06","10:53:29",399.953817012,174431,1740.82660596,NA,"C2M47",320,"V",20190306,"0040.JPG","2019","03","06","C2M47-320","isa1-1 ProStarv::LUC","WW",65.8263888888889,FALSE
"911","C2M47-320-V-20190307-0038.JPG",320,2019,"May","2019-03-07","10:53:51",399.954074038,200317,1999.16966151,NA,"C2M47",320,"V",20190307,"0038.JPG","2019","03","07","C2M47-320","isa1-1 ProStarv::LUC","WW",66.8277777777778,FALSE
"912","C2M47-321-V-20190306-0040.JPG",321,2019,"May","2019-03-06","10:55:18",399.955069948,454356,4534.48649253,NA,"C2M47",321,"V",20190306,"0040.JPG","2019","03","06","C2M47-321","dpe2-5","WW",65.8222222222222,FALSE
"913","C2M47-321-V-20190307-0038.JPG",321,2019,"May","2019-03-07","10:57:03",399.956291626,485152,4841.83149518,NA,"C2M47",321,"V",20190307,"0038.JPG","2019","03","07","C2M47-321","dpe2-5","WW",66.8236111111111,FALSE
"914","C2M47-322-V-20190306-0040.JPG",322,2019,"Mar","2019-03-06","18:46:08",334.282038493,365837,3651.06422049,NA,"C2M47",322,"V",20190306,"0040.JPG","2019","03","06","C2M47-322","dpe2-5","WW",65.8270833333333,FALSE
"915","C2M47-322-V-20190307-0038.JPG",322,2019,"Mar","2019-03-07","18:46:08",334.282038854,389243,3884.65680174,NA,"C2M47",322,"V",20190307,"0038.JPG","2019","03","07","C2M47-322","dpe2-5","WW",66.8277777777778,FALSE
"916","C2M47-323-V-20190306-0040.JPG",323,2019,"Mar","2019-03-06","18:46:08",334.282039216,186559,1861.86440932,NA,"C2M47",323,"V",20190306,"0040.JPG","2019","03","06","C2M47-323","bam1","WW",65.8270833333333,FALSE
"917","C2M47-323-V-20190307-0038.JPG",323,2019,"Mar","2019-03-07","18:46:08",334.282039578,206452,2060.39714531,NA,"C2M47",323,"V",20190307,"0038.JPG","2019","03","07","C2M47-323","bam1","WW",66.8284722222222,FALSE
"918","C2M47-324-V-20190306-0040.JPG",324,2019,"Mar","2019-03-06","18:46:08",334.282039759,178916,1785.58704033,NA,"C2M47",324,"V",20190306,"0040.JPG","2019","03","06","C2M47-324","pgm-1","WW",65.8270833333333,FALSE
"919","C2M47-324-V-20190307-0038.JPG",324,2019,"Mar","2019-03-07","18:46:08",334.28204012,202440,2020.35726511,NA,"C2M47",324,"V",20190307,"0038.JPG","2019","03","07","C2M47-324","pgm-1","WW",66.8284722222222,FALSE
"920","C2M47-325-V-20190306-0040.JPG",325,2019,"Mar","2019-03-06","18:46:08",334.282040301,284322,2837.5420783,NA,"C2M47",325,"V",20190306,"0040.JPG","2019","03","06","C2M47-325","amy3-2 bam1","WW",65.8236111111111,FALSE
